DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE,TIME
03/08/2024,706 - 725 DON MILLS ROAD,TORONTO,ONTARIO,M3C1S5,ALI RAZA,CENTURY 21 LEADING EDGE REALTY INC.,"$499,000",43.7115958,79.3333852,2 days
05/08/2024,706 - 89 MCGILL STREET,TORONTO,ONTARIO,M5B0B1,SAHIR PARMAR,KELLER WILLIAMS PORTFOLIO REALTY,"$539,000",43.6606215,79.3786217,3 days
05/08/2024,707 - 1121 BAY STREET,TORONTO,ONTARIO,M5S3L9,YOLANDA J. BIEN,SUTTON GROUP-ADMIRAL REALTY INC.,"$1,088,000",43.6679864,79.3885486,189 days
01/08/2024,707 - 155 LEGION ROAD N,TORONTO,ONTARIO,M8Y0A7,GAIL W STEPHENSON,SUTTON GROUP - SUMMIT REALTY INC.,"$579,900",43.6239698,79.4884113,
31/07/2024,707 - 155 YORKVILLE AVENUE,TORONTO,ONTARIO,M5R1C4,FAN ZHANG,ENCORE REALTY INC.,"$680,000",43.6703838,79.3944199,5 hours
31/07/2024,707 - 323 RICHMOND STREET E,TORONTO,ONTARIO,M5A4R3,JAY MICHAEL FLEMING,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$888,000",43.6533464,79.3684691,1 day
05/08/2024,707 - 40 PANORAMA COURT,TORONTO,ONTARIO,M9V4M1,ARA MARGOS,RE/MAX REALTY SPECIALISTS INC.,"$570,000",43.7476922,79.5797904,4 days
05/08/2024,706 - 39 SHERBOURNE STREET,TORONTO,ONTARIO,M5A0L8,KA LOK ALFONSO LEE,CENTURY 21 LEADING EDGE REALTY INC.,"$628,000",43.6511284,79.3679847,2 days
05/08/2024,707 - 49 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K0B2,RACHELLE ZAMORA,KELLER WILLIAMS REFERRED URBAN REALTY,"$549,000",43.63883,79.411635,2 days
05/08/2024,707 - 95 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0H1,MABLE LAM,"T-ONE GROUP REALTY INC.,","$638,000",43.7667106,79.3723553,1 day
01/08/2024,708 - 299 MILL ROAD,TORONTO,ONTARIO,M9C4V9,DEJAN HERBEZ,SUTTON GROUP REALTY SYSTEMS INC.,"$838,000",43.6384555,79.5820752,
31/07/2024,708 - 30 OLD MILL ROAD W,TORONTO,ONTARIO,M8X0A5,KAREN BETH MARSHALL,HARVEY KALLES REAL ESTATE LTD.,"$2,935,000",43.6514739,79.4937815,1 day
03/08/2024,708 - 4968 YONGE STREET,TORONTO,ONTARIO,M2N7G9,LUDMILA ZUSKIN,REALTY 7 LTD.,"$645,000",43.7654169,79.4125167,43 minutes
30/07/2024,708 - 630 GREENWOOD AVENUE,TORONTO,ONTARIO,M4J0A8,PIERRE CARAPETIAN,KELLER WILLIAMS REFERRED URBAN PIERRE CARAPETIAN GROUP REALTY,"$549,000",43.6810522,79.3323986,3 days
31/07/2024,709 - 159 DUNDAS STREET E,TORONTO,ONTARIO,M5B0A9,ANISSA WONG,RE/MAX REALTRON REALTY INC.,"$689,000",43.6568285,79.3750152,4 days
03/08/2024,709 - 2181 YONGE STREET,TORONTO,ONTARIO,M4S3H7,MICHAEL L. G. TERRY,KELLER WILLIAMS PORTFOLIO REALTY,"$850,000",43.7052647,79.3975109,2 days
03/08/2024,707 - 70 ALEXANDER STREET,TORONTO,ONTARIO,M4Y3B6,TATYANA SLAVNY,RE/MAX REALTRON REALTY INC.,"$649,000",43.6636875,79.3806875,2 days
31/07/2024,706 - 25 CAPREOL COURT,TORONTO,ONTARIO,M5V3Z7,FAN ZHANG,ENCORE REALTY INC.,"$825,000",43.6407647,79.3955849,5 hours
03/08/2024,706 - 2470 EGLINTON AVENUE W,TORONTO,ONTARIO,M6M5E7,ASHOKKUMAR JAGANNATH PANDIT,GATE GOLD REALTY,"$559,000",43.6925884,79.4683147,17 hours
01/08/2024,706 - 20 MINOWAN MIIKAN LANE,TORONTO,ONTARIO,M6J0E5,ALEXANDRA COTE,REAL BROKER ONTARIO LTD.,"$675,000",43.6430166,79.428048,
05/08/2024,703 - 18 GRAYDON HALL DRIVE,TORONTO,ONTARIO,M3A0A4,KATIE SAKRAN,REAL BROKER ONTARIO LTD.,"$649,999",43.7608102,79.3398595,1 day
30/07/2024,703 - 188 FAIRVIEW MALL DRIVE,TORONTO,ONTARIO,M2J4T1,JESSICA LA,BEST UNION REALTY INC.,"$498,000",43.7802735,79.3413265,1 day
05/08/2024,703 - 2212 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M8V0C2,ARUL SIVASUBRAMANIAM,LUCKY HOMES REALTY,"$685,900",43.6225409,79.4823846,2 days
01/08/2024,703 - 320 DIXON ROAD,TORONTO,ONTARIO,M9R1S8,PARSH DHALIWAL,HOMELIFE MAPLE LEAF REALTY LTD.,"$475,000",43.6966281,79.5522517,
31/07/2024,703 - 362 THE EAST MALL DRIVE,TORONTO,ONTARIO,M9B6C4,ANDY FENG,CENTURY 21 LANDUNION HOMENET REALTY INC.,"$619,900",43.6426012,79.5588071,1 day
05/08/2024,703 - 8 TIPPETT ROAD,TORONTO,ONTARIO,M3H0E7,MUHAMMAD ALI SHEIKH,CENTURY 21 KINGDOM REALTY INC.,"$795,000",43.7324138,79.4468862,151 days
30/07/2024,703 - 90 LING ROAD,TORONTO,ONTARIO,M1E4Y3,AJ OMARZAYI,ROYAL LEPAGE CREDIT VALLEY REAL ESTATE,"$499,000",43.7677592,79.1839962,5 hours
05/08/2024,703 - 99 JOHN STREET,TORONTO,ONTARIO,M5V0S6,ROBIN LI,HOMELIFE GOLCONDA REALTY INC.,"$1,010,000",43.647313,79.3899152,1 day
30/07/2024,704 - 3 MCALPINE STREET,TORONTO,ONTARIO,M5R3T5,ELISABETH NESTICO,MCCANN REALTY GROUP LTD.,"$1,349,000",43.6738967,79.3906426,64 days
31/07/2024,704 - 3900 YONGE STREET,TORONTO,ONTARIO,M4N3M6,DONNA GAIL KHANER,ROYAL LEPAGE SIGNATURE REALTY,"$1,849,000",43.7410138,79.4066488,20 hours
31/07/2024,704 - 5 SOUDAN AVENUE,TORONTO,ONTARIO,M4S0B1,ANDREW J COPPOLA,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$629,900",43.7043254,79.3971671,1 day
31/07/2024,704 - 501 ADELAIDE WEST STREET,TORONTO,ONTARIO,M5V1T4,STELLA JUNG,RE/MAX REALTRON YC REALTY,"$670,000",43.6454638,79.4013019,5 hours
05/08/2024,705 - 181 WYNFORD DRIVE,TORONTO,ONTARIO,M3C0C6,MADINA ALIBERDIEVA,ROYAL TEAM REALTY INC.,"$759,000",43.72562427,79.33121942,4 days
31/07/2024,705 - 25 GRENVILLE STREET,TORONTO,ONTARIO,M4Y2X5,CYNTHIA HU,UNION CAPITAL REALTY,"$498,800",43.6617585,79.3846976,2 days
31/07/2024,705 - 2628 MCCOWAN ROAD,TORONTO,ONTARIO,M1S5J8,JEFFREY CHENG,RARE REAL ESTATE,"$500,000",43.8069337,79.2667061,3 days
01/08/2024,706 - 1346 DANFORTH ROAD,TORONTO,ONTARIO,M1J0A9,ANDREW DOUMONT,KELLER WILLIAMS REFERRED URBAN REALTY,"$579,900",43.7439408,79.2469117,
05/08/2024,706 - 2 GLAMORGAN AVENUE,TORONTO,ONTARIO,M1P2M8,MOHAN NADARAJAH,HOMELIFE/FUTURE REALTY INC.,"$399,990",43.7694914,79.2834037,2 days
31/07/2024,702. - 386 YONGE STREET,TORONTO,ONTARIO,M5B0A5,PAT PUSHPAKANTHAN,RE/MAX ACE REALTY INC.,"$999,888",43.6590805,79.3823585,3 days
01/08/2024,308 - 92 KING STREET E,TORONTO,ONTARIO,M5C2V8,REZA BAHRAMI,RIGHT AT HOME REALTY,"$944,999",43.6500755,79.3749652,
03/08/2024,309 - 21 MARKBROOK LANE,TORONTO,ONTARIO,M9V5E4,RAVI ANAND,SAVE MAX PIONEER REALTY,"$599,000",43.7587292,79.5875627,7 minutes
05/08/2024,308 - 825 CHURCH STREET,TORONTO,ONTARIO,M4W3Z4,SARABJIT KAUR,SAVE MAX EMPIRE REALTY,"$749,000",43.6729415,79.386777,2 hours
30/07/2024,1505 - 3091 DUFFERIN STREET,TORONTO,ONTARIO,M6A0C4,SABRINE DUZDAR,DWELLY REALTY INC.,"$529,999",43.7153136,79.454618,26 minutes
01/08/2024,1505 - 59 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R1,ALEX KLUGE,ROYAL LEPAGE TERREQUITY PLATINUM REALTY,"$4,300/MONTHLY",43.6384215,79.4136993,
05/08/2024,1505 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H0B1,ALEX TIKSON,RIGHT AT HOME REALTY,"$499,990",43.6505932,79.3821768,125 days
31/07/2024,1506 - 380 DIXON ROAD,TORONTO,ONTARIO,M9R1T4,ROSE MARIE NAGALLO,RE/MAX METROPOLIS REALTY,"$460,000",43.6952791,79.5577381,1 day
01/08/2024,1506A - 710 HUMBERWOOD BOULEVARD,TORONTO,ONTARIO,M9W7J5,RAJIV DHAWAN,ESTATE #1 REALTY SERVICES INC.,"$629,913",43.7247678,79.6160327,
01/08/2024,1507 - 15 GRENVILLE STREET,TORONTO,ONTARIO,M4Y0B9,JASON CHEN,ALPHA REALTY INC.,"$639,800",43.6618614,79.3841461,
31/07/2024,1507 - 15 LEGION ROAD,TORONTO,ONTARIO,M8V0A9,CARLY JUDD,RIGHT AT HOME REALTY,"$749,000",43.6214794,79.483972,5 hours
03/08/2024,1505 - 30 SAMUEL WOOD WAY,TORONTO,ONTARIO,M9B0C5,NATALIA ZAWADA,RE/MAX PROFESSIONALS INC.,"$549,000",43.63469,79.54056,2 days
05/08/2024,1507 - 80 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K3S1,FREDDIE GREEN,ENGEL & VOLKERS TORONTO,"$839,000",43.63966,79.41464,2 days
03/08/2024,1508 - 15 GRENVILLE STREET,TORONTO,ONTARIO,M4Y1A1,JACQUELINE LIU,RE/MAX REALTRON JACQUELINE LIU REALTY,"$686,000",43.6618614,79.3841461,2 days
05/08/2024,1508 - 2470 EGLINTON AVENUE W,TORONTO,ONTARIO,M6M5E7,INDRA MICHAEL XAVIER,HOMELIFE/FUTURE REALTY INC.,"$537,900",43.6925884,79.4683147,1 day
01/08/2024,1508 - 28 TED ROGERS WAY,TORONTO,ONTARIO,M4Y2J4,JEROME LAPORTE,PMT REALTY INC.,"$650,000",43.6705872,79.3806087,
01/08/2024,1508 - 7 MICHAEL POWER PLACE,TORONTO,ONTARIO,M9A0A4,WARREN BENNET PEREIRA,FOREST HILL REAL ESTATE INC.,"$618,000",43.6445123,79.5293797,
01/08/2024,1508 - 70 QUEENS WHARF ROAD,TORONTO,ONTARIO,M5V0J2,ANDREW QUINN PERSAUD,PSR,"$649,900",43.6385212,79.3994545,
05/08/2024,1510 - 125 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K3R8,KATHLEEN XIE,VIP REALTY GROUP INC.,"$855,000",43.639879,79.4167935,4 days
01/08/2024,1510 - 225 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0N4,BEN ZHANG,FIRST CLASS REALTY INC.,"$629,000",43.7798712,79.2824302,
01/08/2024,1507 - 85 QUEENS WHARF ROAD,TORONTO,ONTARIO,M5V0J9,LYDIA WEN JIN,HOMELIFE LANDMARK REALTY INC.,"$625,000",43.6388615,79.3986373,
01/08/2024,1510 - 38 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0H4,SABRINA LI,FIRST CLASS REALTY INC.,"$628,000",43.772094,79.3453741,
31/07/2024,1505 - 225 SHERWAY GARDENS,TORONTO,ONTARIO,L5L1T4,CHRISTOPHER RYAN TOSTE,ROYAL LEPAGE SUPREME REALTY,"$599,000",43.6089754,79.558715,5 hours
03/08/2024,1504 - 20 BLOORVIEW PLACE,TORONTO,ONTARIO,M2J0A6,WALTER CHEUNG,HOMELIFE LANDMARK REALTY INC.,"$978,000",43.7742239,79.3590393,2 days
03/08/2024,15 SADLER DRIVE,TORONTO,ONTARIO,M1K1J9,DAVID CLARKE,ENGEL & VOLKERS BARRIE,"$1,100,000",43.7093721,79.267987,2 days
30/07/2024,15 SCENIC MILL WAY,TORONTO,ONTARIO,M2L1S4,BELLA LEE,FOREST HILL REAL ESTATE INC.,"$1,488,000",43.7501493,79.3807599,18 days
31/07/2024,150 FREDERICK TISDALE DRIVE,TORONTO,ONTARIO,M3K0A8,CAROLINE YANG,BAY STREET GROUP INC.,"$1,150,000",43.7357944,79.4769548,14 hours
30/07/2024,150 WARDEN AVENUE,TORONTO,ONTARIO,M1N2Z4,MUSKA WAHEED,RE/MAX ACE REALTY INC.,"$1,779,000",43.6864777,79.2706633,2 days
01/08/2024,1501 - 128 FAIRVIEW MALL DRIVE,TORONTO,ONTARIO,M2J0E8,WAI YIP TSE,LANDSTARS 360 REALTY INC.,"$615,000",43.77998,79.3449211,
01/08/2024,1501 - 365 CHURCH STREET,TORONTO,ONTARIO,M5B0B5,ANTHONY JONG,RE/MAX HALLMARK REALTY LTD.,"$630,000",43.6610459,79.3787591,
31/07/2024,1501 - 78 HARRISON GARDEN BOULEVARD,TORONTO,ONTARIO,M2N7E2,VERNON CHOI,HOMELIFE BROADWAY REALTY INC.,"$619,000",43.7560462,79.4063372,42 minutes
05/08/2024,1504 - 5 MASSEY SQUARE,TORONTO,ONTARIO,M4C5L6,SUZAYET KHAN,RIGHT AT HOME REALTY,"$479,000",43.6962848,79.2928,19 hours
05/08/2024,1502 - 10 DEERLICK COURT,TORONTO,ONTARIO,M3A0A7,NASSIM RAWJI,CENTURY 21 LEADING EDGE REALTY INC.,"$799,900",43.7591964,79.3319238,129 days
30/07/2024,1502 - 1815 YONGE STREET,TORONTO,ONTARIO,M4T2A4,BELINDA MARIE LELLI,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$1,388,000",43.6961373,79.3956673,33 days
31/07/2024,1502 - 2181 YONGE STREET,TORONTO,ONTARIO,M4S3H7,TALIA KHANANIA,RIGHT AT HOME REALTY,"$929,000",43.7053045,79.3976065,1 day
03/08/2024,1503 - 121 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0C1,JIN HOO PARK,RE/MAX REALTRON YC REALTY,"$625,000",43.7676473,79.3706957,1 day
30/07/2024,1503 - 20 EDWARD STREET,TORONTO,ONTARIO,M5G0C5,ZHIYU XIE,JDL REALTY INC.,"$1,489,000",43.6569939,79.3821206,13 days
31/07/2024,1503 - 20 THOMAS RILEY ROAD,TORONTO,ONTARIO,M9B1B3,REBECCA FANG,KELLER WILLIAMS EMPOWERED REALTY,"$488,000",43.634172,79.5406824,26 minutes
05/08/2024,1503 - 33 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2N7K1,JAGJEET ARORA,RIGHT AT HOME REALTY,"$799,999",43.7612978,79.4089772,3 days
30/07/2024,1504 - 100 HAYDEN STREET,TORONTO,ONTARIO,M4Y3C7,NICOLE EIRAS,"KELLER WILLIAMS ENERGY REAL ESTATE, BROKERAGE","$610,000",43.6705901,79.3816414,2 days
05/08/2024,1502 - 170 AVENUE ROAD,TORONTO,ONTARIO,M5R0A4,LARRY ALLAN WRONZBERG,ALAN NEWTON REAL ESTATE LTD.,"$849,900",43.6751605,79.3974249,201 days
31/07/2024,1510 - 720 SPADINA AVENUE,TORONTO,ONTARIO,M5S2T9,FERN GOLDHAR,KELLER WILLIAMS PORTFOLIO REALTY,"$460,000",43.6654103,79.403571,5 hours
05/08/2024,1511 - 14 YORK STREET,TORONTO,ONTARIO,M5J2Z2,ANIS HASAN,MAARZS REAL ESTATE INC.,"$549,900",43.642097,79.3815442,350 days
31/07/2024,1512 - 228 BONIS AVENUE,TORONTO,ONTARIO,M2M2W8,ELIZABETH CHING,FOREST HILL REAL ESTATE INC.,"$745,000",43.7866791,79.2910311,23 hours
03/08/2024,16 APPLETREE COURT,TORONTO,ONTARIO,M3M2T8,ANN COSENS,COLDWELL BANKER COMMUNITY PROFESSIONALS,"$999,900",43.7413907,79.4899453,1 day
30/07/2024,16 BECKENHAM COURT,TORONTO,ONTARIO,M9C3K9,JAMES KIM,SUTTON GROUP-ADMIRAL REALTY INC.,"$1,357,000",43.6492395,79.5730197,43 days
30/07/2024,16 BENWAY DRIVE,TORONTO,ONTARIO,M9W1Z3,OLGA KOSTYUKHINA,SUTTON GROUP-ADMIRAL REALTY INC.,"$1,459,000",43.7162435,79.5631602,27 days
03/08/2024,16 BENWAY DRIVE,TORONTO,ONTARIO,M9W1Z3,OLGA KOSTYUKHINA,SUTTON GROUP-ADMIRAL REALTY INC.,"$1,089,000",43.7162435,79.5631602,18 hours
03/08/2024,16 CATALDA COURT,TORONTO,ONTARIO,M2R3X5,POLINA GLEB,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$2,989,000",43.7677647,79.4356088,19 hours
05/08/2024,16 DURANT AVENUE,TORONTO,ONTARIO,M4J4V9,JESSE CHOI,RIGHT AT HOME REALTY,"$1,160,000",43.6890437,79.3282812,132 days
30/07/2024,16 GLENDINNING AVENUE,TORONTO,ONTARIO,M1W3G2,BRENDA XIAODONG LI,RE/MAX IMPERIAL REALTY INC.,"$1,488,000",43.8122557,79.3332132,5 days
05/08/2024,16 - 37 DREWRY AVENUE,TORONTO,ONTARIO,M2M0B4,SIVAJAN GUNASINGAM,RIGHT AT HOME REALTY,"$699,000",43.7863463,79.4192921,1 day
05/08/2024,16 GREEN GATES COURT,TORONTO,ONTARIO,M2P0A5,MICHELLE ANNE SCHIPPER,RE/MAX REALTRON REALTY INC.,"$2,998,000",43.7543985,79.396421,206 days
01/08/2024,16 WALSH AVENUE,TORONTO,ONTARIO,M9M1B6,JENNIFER VALENZUELA,ROYAL LEPAGE SIGNATURE REALTY,"$2,588,888",43.7160229,79.5325821,
30/07/2024,1601 - 200 BLOOR STREET W,TORONTO,ONTARIO,M5S1T8,CINDY CHEN,HOMELIFE NEW WORLD REALTY INC.,"$1,399,000",43.6686329,79.3953332,19 days
31/07/2024,1601 - 25 TELEGRAM MEWS,TORONTO,ONTARIO,M5V3Z1,LEE LI,CENTURY 21 LANDUNION REALTY INC.,"$479,000",43.6410956,79.3944853,5 hours
31/07/2024,1601 - 44 GERRARD STREET W,TORONTO,ONTARIO,M5G2K2,JANETTE FARR,ROYAL LEPAGE REALTY PLUS,"$849,900",43.6588255,79.3840534,4 days
05/08/2024,1601 - 68 YORKVILLE AVENUE,TORONTO,ONTARIO,M5R3V7,CAROLE L. HALL,ROYAL LEPAGE/J & D DIVISION,"$3,995,000",43.6715317,79.3904948,122 days
31/07/2024,1602 - 10 CAPREOL COURT,TORONTO,ONTARIO,M5V4B3,KENNETH KIN HUNG SHIU,HC REALTY GROUP INC.,"$850,000",43.6405508,79.3960788,4 days
01/08/2024,1602 - 11 CHARLOTTE STREET,TORONTO,ONTARIO,M5V0M6,YU YU,HOMELIFE LANDMARK REALTY INC.,"$988,000",43.6464437,79.3935842,
05/08/2024,16 SAGEWOOD DRIVE,TORONTO,ONTARIO,M3B3G5,MITRA KARAMI,CHESTNUT PARK REAL ESTATE LIMITED,"$4,999,988",43.7471045,79.3720079,2 days
30/07/2024,16 - 16 WILLIAM POOLE WAY,TORONTO,ONTARIO,M2N7A7,MIKE SHEEHY,RE/MAX PRIME PROPERTIES - UNIQUE GROUP,"$1,488,888",43.7646228,79.407621,34 days
31/07/2024,159 EARLSDALE AVENUE,TORONTO,ONTARIO,M6E1L3,TONY PASQUARELLI,SUTTON GROUP-ADMIRAL REALTY INC.,"$2,248,888",43.6849296,79.4393603,3 days
05/08/2024,158 LASCELLES BOULEVARD,TORONTO,ONTARIO,M5P2E6,JULIA E. CAPPELLINA,ROYAL LEPAGE CREDIT VALLEY REAL ESTATE,"$2,000,000",43.7049107,79.4037159,2 days
30/07/2024,152 BARRINGTON AVENUE,TORONTO,ONTARIO,M4C4Z2,EVA UNIACKE,REAL ESTATE HOMEWARD,"$599,900",43.6936733,79.3031244,3 hours
05/08/2024,152 BROCKLEY DRIVE,TORONTO,ONTARIO,M1P3C1,RABEL BHIMANI,RE/MAX REAL ESTATE CENTRE INC.,"$1,349,000",43.75517,79.26469,22 hours
05/08/2024,1521 - 3 GREYSTONE WALK DRIVE,TORONTO,ONTARIO,M1K5J4,SADDAT KHAN,RE/MAX ROUGE RIVER REALTY LTD.,"$599,000",43.7244428,79.2517461,2 days
05/08/2024,1526 - 111 ST CLAIR AVENUE,TORONTO,ONTARIO,M4V1N5,JAMES MAK,POWER 7 REALTY,"$538,000",43.6867098,79.3992581,3 days
03/08/2024,153 KING EDWARD AVENUE,TORONTO,ONTARIO,M4C5J7,JAVEED IQBAL,RE/MAX ACE REALTY INC.,"$1,829,000",43.6923,79.311929,1 day
30/07/2024,154 FINCH AVENUE W,TORONTO,ONTARIO,M2N2J2,DENNIS HO,HOMELIFE GOLD PACIFIC REALTY INC.,"$1,499,000",43.7771574,79.4288316,40 days
05/08/2024,155 NORTHLAND AVENUE,TORONTO,ONTARIO,M5N2E4,NICK OPPEDISANO,RE/MAX PREMIER THE OP TEAM,"$1,050,000",43.6773046,79.480023,3 days
05/08/2024,1555 KINGSTON ROAD,TORONTO,ONTARIO,M1N1R9,SAM MAROGY,CENTURY 21 LEADING EDGE REALTY INC.,"$599,000",43.689756,79.2677003,1 day
05/08/2024,156 HIGHLAND CRESCENT,TORONTO,ONTARIO,M2L1H2,CAROLE L. HALL,ROYAL LEPAGE/J & D DIVISION,"$4,500,000",43.745012,79.3840647,305 days
30/07/2024,156 HILLSIDE AVENUE,TORONTO,ONTARIO,M8V1T4,TOM COLEMAN,CENTURY 21 PERCY FULTON LTD.,"$1,300,000",43.6097309,79.4984509,11 days
01/08/2024,1566 MOUNT PLEASANT ROAD,TORONTO,ONTARIO,M4N2V3,STEVEN N WAGMAN,RARE REAL ESTATE,"$1,990,000",43.7280667,79.3976918,
30/07/2024,157 - 38 HOWARD PARK AVENUE,TORONTO,ONTARIO,M6R0A7,LENA DE LUCA,ROYAL LEPAGE TERREQUITY REALTY,"$1,375,000",43.6518342,79.4501094,49 days
01/08/2024,157 CINRICKBAR DRIVE E,TORONTO,ONTARIO,M9W6W8,SURINDER KUMAR,HOMELIFE/MIRACLE REALTY LTD,"$1,279,000",43.7206231,79.6204217,
05/08/2024,157 FOREST HILL ROAD,TORONTO,ONTARIO,M5P2N2,BARRY COHEN,RE/MAX REALTRON BARRY COHEN HOMES INC.,"$12,500,000",43.6963722,79.4071296,3 days
03/08/2024,157 MCALLISTER ROAD,TORONTO,ONTARIO,M3H2N8,DUANE LESLIE,BRAD J. LAMB REALTY 2016 INC.,"$1,450,000",43.7508707,79.4490973,2 days
05/08/2024,157 O'CONNOR DRIVE,TORONTO,ONTARIO,M4J2S7,ZAHEER AHMED,RE/MAX CROSSROADS REALTY INC.,"$1,488,000",43.6934436,79.3480053,3 days
30/07/2024,157A GALLOWAY ROAD,TORONTO,ONTARIO,M1E1X3,PARAG AGARWAL,MONKNEST REAL ESTATE INC.,"$789,900",43.7628949,79.1948331,4 hours
31/07/2024,15 MERREDIN PLACE,TORONTO,ONTARIO,M3B1S7,ADAM WEI,TAIHOME REALTY INC.,"$1,999,000",43.7490202,79.3576667,15 hours
30/07/2024,15 MERCER STREET,TORONTO,ONTARIO,M5V1H2,TONY TALEBZADEH,WORLD CLASS REALTY POINT,"$1,339,000",43.6455943,79.3904419,12 days
03/08/2024,15 EASTGLEN CRESCENT,TORONTO,ONTARIO,M9B4P6,OLHA KHRUSHCH,ATV REALTY INC,"$2,577,000",43.6492287,79.5507553,20 hours
31/07/2024,15 DEANEWOOD CRESCENT,TORONTO,ONTARIO,M9B3A9,DAVID BOBNAR,KINGSWAY REAL ESTATE,"$1,299,000",43.6645232,79.5683118,25 minutes
05/08/2024,1403 - 255 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0L3,OBAID QURESHY,CENTURY 21 ATRIA REALTY INC.,"$635,000",43.7794501,79.2824007,2 hours
03/08/2024,1403 - 330 DIXON ROAD,TORONTO,ONTARIO,M9R1S9,LAWRENCE LIU,"INTERNATIONAL REALTY FIRM, INC.","$349,000",43.6959828,79.5530963,1 day
05/08/2024,1403 - 85 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R4,DAVID LIN,HOMELIFE NEW WORLD CONDOMAX REALTY INC.,"$568,000",43.6381606,79.4155672,2 days
05/08/2024,1404 - 15 LOWER JARVIS STREET,TORONTO,ONTARIO,M5E0C4,KIM TAUS,ROYAL LEPAGE MAXIMUM REALTY,"$598,800",43.6451805,79.3692779,3 days
31/07/2024,1404 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S0B8,RYAN CHAN,RE/MAX CROSSROADS REALTY INC.,"$619,900",43.7060642,79.3977203,3 days
31/07/2024,1405 - 215 QUEEN STREET W,TORONTO,ONTARIO,M5V0P5,ANU ARYA,HOMELIFE/MIRACLE REALTY LTD,"$879,888",43.6504277,79.3877847,20 hours
05/08/2024,1405 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H0B1,ALIREZA DAWOUDI,CENTURY 21 HERITAGE GROUP LTD.,"$476,000",43.6505301,79.3821482,173 days
05/08/2024,1403 - 17 DUNDONALD STREET,TORONTO,ONTARIO,M4Y1K3,ROSS PAN,HOMELIFE NEW WORLD REALTY INC.,"$528,000",43.6659283,79.383465,2 days
01/08/2024,1406 - 10 WILBY CRESCENT,TORONTO,ONTARIO,M9N1E5,NATALYA KUZMINOVA,BAKER REAL ESTATE INCORPORATED,"$897,900",43.6973565,79.5114671,
05/08/2024,1406 - 81 WELLESLEY ST STREET E,TORONTO,ONTARIO,M4Y0C5,HELEN YANG,NU STREAM REALTY (TORONTO) INC.,"$399,000",43.6657801,79.3802062,16 hours
05/08/2024,1407 - 18 GRAYDON HALL,TORONTO,ONTARIO,M3A0A4,CHRISTOPHER P. VALLES,ROYAL LEPAGE SIGNATURE REALTY,"$546,777",43.7627107,79.3464739,1 day
05/08/2024,1407 - 20 EDWARD STREET,TORONTO,ONTARIO,M5G1C9,STEVEN KIM,REAL BROKER ONTARIO LTD.,"$835,000",43.6569939,79.3821206,3 days
31/07/2024,1407 - 28 FREELAND STREET,TORONTO,ONTARIO,M5E0E3,NORMAN XU,ROYAL LEPAGE SIGNATURE REALTY,"$939,000",43.6436476,79.3737615,1 day
05/08/2024,1407 - 50 ORDNANCE STREET,TORONTO,ONTARIO,M6K0C9,RAMEZ MOAWAD,ROYAL LEPAGE REALTY PLUS,"$865,000",43.6396981,79.4097181,139 days
31/07/2024,1408 - 10 PARK LAWN ROAD,TORONTO,ONTARIO,M8Y3H8,SAM KAMRA,REAL ESTATE BAY REALTY,"$499,900",43.6233108,79.4837509,27 minutes
05/08/2024,1408 - 543 RICHMOND STREET W,TORONTO,ONTARIO,M5V0W9,LINDSAY ELIZABETH LEDREW,HARLOWE REALTY CORPORATION,"$899,000",43.6465812,79.4016462,122 days
03/08/2024,1406 - 10 WILBY CRESCENT,TORONTO,ONTARIO,M9N1E5,NATALYA KUZMINOVA,BAKER REAL ESTATE INCORPORATED,"$847,900",43.6973565,79.5114671,18 hours
31/07/2024,1402A EGLINTON AVENUE W,TORONTO,ONTARIO,M6C2E5,MARK FARIS,FARIS TEAM REAL ESTATE,"$1,099,900",43.6983,79.438789,4 days
05/08/2024,1402 - 30 BASEBALL PLACE,TORONTO,ONTARIO,M4M0E8,CHRISTOPHER P. J. GILLETT,RE/MAX HALLMARK REALTY LTD.,"$689,000",43.6578337,79.3513945,3 days
