DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE
06/07/2024,2 - 179 WILLIAM DUNCAN ROAD,TORONTO,ONTARIO,M3K0B5,LILIT HAKOBYAN,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$649,000",43.7373585,79.4757941
06/07/2024,2 - 7 BRIMLEY ROAD S,TORONTO,ONTARIO,M1M3W3,RAY COCHRANE,RE/MAX HALLMARK REALTY LTD.,"$649,000",43.7065269,79.2317001
06/07/2024,2001 - 170 SUMACH STREET,TORONTO,ONTARIO,M5A0C3,JEFF JAFFARI,RE/MAX HALLMARK REALTY LTD.,"$650,000",43.6602911,79.3606615
06/07/2024,2001 - 20 BRUYERES MEWS,TORONTO,ONTARIO,M5V0G8,DYLAN KIM,HOMELIFE LANDMARK REALTY INC.,"$648,880",43.6376536,79.4005461
06/07/2024,2002 - 1001 BAY STREET,TORONTO,ONTARIO,M5S3A6,BENJAMIN PERSAUD,T.O. CONDOS REALTY INC.,"$650,000",43.6655763,79.3873824
06/07/2024,2003 - 61 RICHVIEW ROAD,TORONTO,ONTARIO,M9A4M8,DANNY TAGLIERI,RE/MAX PREMIER INC.,"$649,900",43.684081,79.5167385
06/07/2024,2004 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,CASSIE WANG,AIMHOME REALTY INC.,"$629,000",43.6418207,79.3820228
06/07/2024,2005 - 235 SHERWAY GARDENS ROAD,TORONTO,ONTARIO,M9C0A2,HOLLY GARRATT,RE/MAX REALTY ENTERPRISES INC.,"$638,850",43.6092606,79.5589927
06/07/2024,2005 - 58 ORCHARD VIEW BOULEVARD,TORONTO,ONTARIO,M4R0A2,BARBARA LEUNG,HOMELIFE LANDMARK REALTY INC.,"$638,000",43.7081369,79.4005574
06/07/2024,2006 - 716 THE WEST MALL DRIVE,TORONTO,ONTARIO,M9C4X6,JAY SHARMA,FOREST HILL REAL ESTATE INC.,"$649,000",43.656473,79.5701414
06/07/2024,2007 - 75 ST NICHOLAS STREET,TORONTO,ONTARIO,M4Y0A5,HENRIETTA SUNG,RIGHT AT HOME REALTY,"$649,000",43.6677586,79.386446
06/07/2024,201 - 1201 STEELES AVENUE W,TORONTO,ONTARIO,M2R3K1,MURRAY GOLDKIND,SUTTON GROUP-ADMIRAL REALTY INC.,"$649,000",43.7904235,79.4521494
06/07/2024,201 - 201 CARLAW AVENUE,TORONTO,ONTARIO,M4M2S3,LIAM JOSEPH MCKINNEY,PROPERTY.CA INC.,"$629,000",43.6625088,79.340222
06/07/2024,201 - 205 SHERWAY GARDENS ROAD,TORONTO,ONTARIO,M9C0A5,MICHAEL (ANTHONY) PERRETTA,CENTURY 21 ASSOCIATES INC.,"$629,888",43.6097628,79.5571699
06/07/2024,201 - 3 REAN DRIVE,TORONTO,ONTARIO,M2K3C2,ANGELA ZELVENSCHI,SUTTON GROUP-ADMIRAL REALTY INC.,"$639,000",43.7652817,79.3827745
06/07/2024,201 - 650 KING STREET W,TORONTO,ONTARIO,M5V1M7,LUCIANA ANTONIA CONTE,KELLER WILLIAMS REFERRED URBAN REALTY,"$628,000",43.6442315,79.4018613
06/07/2024,201 - 80 MARINE PARADE DRIVE,TORONTO,ONTARIO,M8V4B4,SCOTT WILLIAM BIRD,RE/MAX CROSSTOWN REALTY INC.,"$629,900",43.6263464,79.4773537
06/07/2024,201 - 90 FISHERVILLE ROAD,TORONTO,ONTARIO,M2R3J9,MICHAEL ADAM SHUSTER,FOREST HILL REAL ESTATE INC.,"$649,000",43.7897446,79.4520106
06/07/2024,2010 - 60 PAVANE LINK WAY,TORONTO,ONTARIO,M3C2Y6,DARYL KING,RE/MAX HALLMARK REALTY LTD.,"$628,900",43.7115189,79.322827
06/07/2024,2010 - 7 MABELLE AVENUE,TORONTO,ONTARIO,M9A0C9,BALWINDER SINGH SANDHU,ROYAL STAR REALTY INC.,"$634,900",43.6464723,79.526057
06/07/2024,2011 - 68 ABELL STREET,TORONTO,ONTARIO,M6J0B1,JESSIE LIANG,AVION REALTY INC.,"$609,000",43.6423205,79.4243624
06/07/2024,2012 - 61 RICHVIEW ROAD,TORONTO,ONTARIO,M9A4M8,JOHN JOSEPH KELLY,BETTER HOMES AND GARDENS REAL ESTATE SIGNATURE SERVICE,"$650,000",43.683989,79.5167019
06/07/2024,2015 - 25 TELEGRAM MEWS,TORONTO,ONTARIO,M5V3Z1,CHRISTOPHER RYAN TOSTE,ROYAL LEPAGE SUPREME REALTY,"$629,000",43.6411454,79.3942451
06/07/2024,202 - 80 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V5E8,MERVIN CHU,BAY STREET GROUP INC.,"$648,000",43.8238009,79.2739435
06/07/2024,2022 - 275 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0L8,JAN CHAN,RE/MAX CROSSROADS REALTY INC.,"$624,900",43.779358,79.2830046
06/07/2024,203 - 19 FOUR WINDS DRIVE,TORONTO,ONTARIO,M3J2S9,MARCELLO TANCREDI,SUTTON GROUP-ADMIRAL REALTY INC.,"$624,900",43.7644161,79.494881
06/07/2024,203 - 270 QUEENS QUAY W,TORONTO,ONTARIO,M5J2N4,CAROL ELIZABETH FODERICK,KELLER WILLIAMS ADVANTAGE REALTY,"$649,000",43.6390463,79.3864756
06/07/2024,203 - 30 TRETTI WAY,TORONTO,ONTARIO,M3H0E3,SHAYAN SAFAEI,ROYAL LEPAGE SIGNATURE REALTY,"$624,800",43.7330693,79.4485317
06/07/2024,203 - 320 RICHMOND STREET E,TORONTO,ONTARIO,M5A1P9,ROBERT ARCHAMBAULT,RE/MAX HALLMARK REALTY LTD.,"$639,800",43.6535819,79.3687903
06/07/2024,203 - 55 BLOOR STREET,TORONTO,ONTARIO,M4W3W6,ALEXANDER T EVANS,PROPERTY.CA INC.,"$649,000",43.6702125,79.3851173
06/07/2024,203 - 75 QUEENS WHARF ROAD,TORONTO,ONTARIO,M5V0J8,CONRAD LEUNG,LANDSTARS 360 REALTY INC.,"$645,000",43.6383257,79.3984219
06/07/2024,203 - 8 WELLESLEY STREET E,TORONTO,ONTARIO,M4Y3B2,KATE PETERSON,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$629,888",43.665122,79.3842874
06/07/2024,204 - 2901 KIPLING AVENUE,TORONTO,ONTARIO,M9V5E5,SHAZMEEN DHALIWAL,HOMELIFE WOODBINE REALTY INC.,"$629,900",43.7581999,79.5885005
06/07/2024,205 - 3121 SHEPPARD AVENUE E,TORONTO,ONTARIO,M1T0B6,DENNIS HAN,JDL REALTY INC.,"$649,000",43.7762767,79.3166028
06/07/2024,207 - 35 RAGLAN AVENUE,TORONTO,ONTARIO,M6C2K7,LUIS ITUARTE,CITYSCAPE REAL ESTATE LTD.,"$649,000",43.6843042,79.419816
06/07/2024,207 - 5785 YONGE STREET,TORONTO,ONTARIO,M2M4J2,NILOO DANOS,BRIDLEPATH PROGRESSIVE REAL ESTATE INC.,"$649,000",43.7837213,79.4154497
06/07/2024,207 - 60 HOMEWOOD AVENUE,TORONTO,ONTARIO,M4Y2X4,TINA WEISZ,RE/MAX REALTRON REALTY INC.,"$609,900",43.6648102,79.3757457
06/07/2024,208 - 50 ANN O'REILLY ROAD,TORONTO,ONTARIO,M2J0C9,KAI REN,UNIVERSAL HOME REALTY INC.,"$645,000",43.7744217,79.3299915
06/07/2024,209 - 1 FALAISE ROAD,TORONTO,ONTARIO,M1E0B9,YAQUB MUHAMMAD,RIGHT AT HOME REALTY,"$619,000",43.7689129,79.1888309
06/07/2024,210 - 85 THE DONWAY WAY W,TORONTO,ONTARIO,M3C0L9,EVANTHIA EFFIE CHAMBERS,IPRO REALTY LTD.,"$629,000",43.7330208,79.3461406
06/07/2024,2101 - 357 KING STREET W,TORONTO,ONTARIO,M5V0S7,RYAN ABBASSI,RE/MAX HALLMARK REALTY LTD.,"$619,000",43.6457762,79.3925063
06/07/2024,2104 - 11 BOGERT AVENUE,TORONTO,ONTARIO,M2N0H4,HYUN JAI KIM,ROYAL LEPAGE NEW CONCEPT,"$639,000",43.760176,79.4115356
06/07/2024,2104 - 61 TOWN CENTRE COURT,TORONTO,ONTARIO,M1P5C5,KARTHIK PALEM,GET HOME REALTY INC.,"$649,000",43.7737488,79.2525594
06/07/2024,2105 - 1 THE ESPLANADE,TORONTO,ONTARIO,M5E0A8,CHARLES A. ARULANANDAM,427 REALTY INC.,"$649,000",43.6458823,79.375992
06/07/2024,2105 - 4101 SHEPPARD AVENUE E,TORONTO,ONTARIO,M1S3H3,SHERREY XIE,REAL ONE REALTY INC.,"$629,000",43.78342,79.283649
06/07/2024,2105 - 75 ST NICHOLAS STREET,TORONTO,ONTARIO,M4Y0A5,RACHEL LI,HOMELIFE NEW WORLD REALTY INC.,"$628,800",43.6676618,79.3865523
06/07/2024,2106 - 55 ANN O'REILLY ROAD,TORONTO,ONTARIO,M2J0E1,KOKILAN MAHESWARAN,RE/MAX METROPOLIS REALTY,"$620,000",43.7735266,79.329593
06/07/2024,2106 A - 710 HUMBERWOOD BOULEVARD,TORONTO,ONTARIO,M9W7J5,C.J. BUTTAR,RE/MAX REALTY SPECIALISTS INC.,"$629,900",43.7248194,79.6160451
06/07/2024,2108 - 199 RICHMOND STREET W,TORONTO,ONTARIO,M5V0H4,MARGARET HO,RIGHT AT HOME REALTY,"$638,000",43.6492094,79.3880293
06/07/2024,211 - 117 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0E4,TASHA NARAIN-KHAN,LIVING REALTY INC.,"$639,999",43.7672372,79.3703088
06/07/2024,2110 - 33 SINGER COURT,TORONTO,ONTARIO,M2K0B4,BRANDON JAY MERENICK,BRAD J. LAMB REALTY 2016 INC.,"$629,990",43.7695053,79.3687853
06/07/2024,2112 - 30 GREENFIELD AVENUE,TORONTO,ONTARIO,M2N6N3,LISA YAO,BAY STREET GROUP INC.,"$619,900",43.7642139,79.410863
06/07/2024,212 - 100 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K3S2,MICHAEL CAMBER,ROYAL LEPAGE SIGNATURE REALTY,"$609,000",43.639949,79.4158187
06/07/2024,212 - 20 SUNRISE AVENUE,TORONTO,ONTARIO,M4A2R2,MARA LARSEN,SUTTON GROUP-ADMIRAL REALTY INC.,"$610,000",43.7200385,79.3018807
06/07/2024,212 - 255 RICHMOND STREET E,TORONTO,ONTARIO,M5A4T7,CAMERON MILLER,ROYAL LEPAGE SIGNATURE REALTY,"$615,000",43.6528455,79.3704456
06/07/2024,213 - 2055 DANFORTH AVENUE,TORONTO,ONTARIO,M4C1J8,BRANDON ACCETTURA,ROYAL LEPAGE MEADOWTOWNE REALTY,"$649,000",43.6852274,79.3133342
06/07/2024,214 - 1101 STEELES AVENUE W,TORONTO,ONTARIO,M2R3W5,ADAM FELDMAN,HARVEY KALLES REAL ESTATE LTD.,"$635,000",43.7904347,79.448491
06/07/2024,214 - 1135 ROYAL YORK ROAD,TORONTO,ONTARIO,M9A0C3,CESAR DOGAN,RIGHT AT HOME REALTY,"$619,900",43.660146,79.5161331
06/07/2024,214 - 500 WILSON AVENUE,TORONTO,ONTARIO,M3H5Y9,JONATHAN NHAM,RESIDENTIAL DEVELOPMENT SERVICES INC.,"$635,990",43.7353469,79.4453099
06/07/2024,215 - 1 FALAISE ROAD,TORONTO,ONTARIO,M1E0B9,YAQUB MUHAMMAD,RIGHT AT HOME REALTY,"$619,000",43.7689129,79.1888309
06/07/2024,215 - 1630 QUEEN STREET E,TORONTO,ONTARIO,M4L1G3,RACHEL BRUNET,CENTURY 21 LEADING EDGE REALTY INC.,"$649,000",43.6666712,79.3157336
06/07/2024,216 - 7 SMITH CRESCENT,TORONTO,ONTARIO,M8Z0G3,KARIM SADEK,FOREST HILL REAL ESTATE INC.,"$648,888",43.6260186,79.5060463
06/07/2024,217 - 9 TECUMSETH STREET,TORONTO,ONTARIO,M5V3G4,LUBY LU,ASPEN RIDGE REALTY INC.,"$605,990",43.6410139,79.4037653
06/07/2024,218 - 18 BEVERLEY STREET,TORONTO,ONTARIO,M5T3L2,SUSAN FROESE-MCHARDY,CHESTNUT PARK REAL ESTATE LIMITED,"$639,900",43.6505211,79.3927485
06/07/2024,22 - 200 MCLEVIN AVENUE,TORONTO,ONTARIO,M1B6C6,NISHA KIRUBANANTHAN,RE/MAX COMMUNITY REALTY INC.,"$629,000",43.8052249,79.2275355
06/07/2024,2201 - 39 ROEHAMPTON AVENUE E,TORONTO,ONTARIO,M4P0G1,ARUN KHETARPAL,RE/MAX REAL ESTATE CENTRE INC.,"$649,900",43.7081849,79.3970648
06/07/2024,2202 - 30 GIBBS ROAD,TORONTO,ONTARIO,M9B6L6,SIMRAN JEET SINGH RIAR,CITYSCAPE REAL ESTATE LTD.,"$614,900",43.6390076,79.5595924
06/07/2024,2202 - 88 CORPORATE DRIVE,TORONTO,ONTARIO,M1H3G6,NEIL MODI,HOMELIFE LANDMARK REALTY INC.,"$649,900",43.7808872,79.249712
06/07/2024,2203 - 72 ESTHER SHINER BOULEVARD,TORONTO,ONTARIO,M2K2X9,JACKIE DU,HIGHLAND REALTY,"$649,000",43.7683025,79.3714311
06/07/2024,2205 - 955 BAY STREET,TORONTO,ONTARIO,M5S2A2,JIM MO,RE/MAX REALTRON JIM MO REALTY,"$649,000",43.6646319,79.3869529
06/07/2024,2206 - 150 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R5,DANIEL HALE,EXP REALTY,"$649,900",43.6388825,79.4162
06/07/2024,2206 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S0B8,REX CHENG,RC BEST CHOICE REALTY CORP,"$620,000",43.7060642,79.3977203
06/07/2024,2206 - 30 GIBBS ROAD,TORONTO,ONTARIO,M9B0E4,ELIAS MOUAWAD,RIGHT AT HOME REALTY,"$635,000",43.6392239,79.5596305
06/07/2024,2206A - 710 HUMBERWOOD BOULEVARD,TORONTO,ONTARIO,M9W7J5,MANISH KAMAL,HOMELIFE/MIRACLE REALTY LTD,"$619,000",43.7247822,79.6160393
06/07/2024,2208 - 1470 MIDLAND AVENUE,TORONTO,ONTARIO,M1P4Z4,MD MUSFIQUR RAHMAN,MASTER HOME REALTY INC.,"$619,000",43.7524499,79.2658525
06/07/2024,2209 - 36 PARK LAWN ROAD,TORONTO,ONTARIO,M8V0E5,BRYAN JUSTIN JASKOLKA,CMI REAL ESTATE INC.,"$649,900",43.6235931,79.4845168
06/07/2024,2212 - 170 SUMACH STREET,TORONTO,ONTARIO,M5A0C3,KEVIN PATRICK TUTTLE,METROPOLITAN COMMERCIAL REALTY INC.,"$649,900",43.6602911,79.3606615
06/07/2024,2214 - 155 LEGION ROAD N,TORONTO,ONTARIO,M8Y0A7,JOSEPH CARTAGINESE,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$639,000",43.6239698,79.4884113
06/07/2024,224 - 2 VALHALLA INN ROAD,TORONTO,ONTARIO,M9B6C3,ROBERT MARINO,CENTURY 21 LEADING EDGE REALTY INC.,"$649,900",43.6418184,79.5595537
06/07/2024,2240 LAKESHORE BOULEVARD W UNIT# 309,TORONTO,ONTARIO,M8V0B1,ANDREA LAWS,"SUTTON GROUP QUANTUM REALTY INC., BROKERAGE","$629,000",43.62120063,79.4833092
06/07/2024,229 - 58 MARINE PARADE DRIVE,TORONTO,ONTARIO,M8V4G1,ANTONIO BRUNO,INTERCITY REALTY INC.,"$638,000",43.6274861,79.4767405
06/07/2024,22C - 86 GERRARD STREET E,TORONTO,ONTARIO,M5B2J1,NICK XU,RE/MAX HALLMARK YORK GROUP REALTY LTD.,"$629,000",43.660207,79.3778374
06/07/2024,2301 - 23 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2N0C8,FAN GAO,RE/MAX REALTRON JIM MO REALTY,"$639,000",43.7612166,79.4088658
06/07/2024,2303 - 85 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0E4,DAVID WEI,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$628,000",43.76644,79.37273
06/07/2024,2304 - 10 MARTHA EATON WAY,TORONTO,ONTARIO,M6M5B3,LUCIA AMADOR,HOMELIFE/TREASURE REALTY LTD.,"$608,000",43.6978175,79.4893202
06/07/2024,2304 - 100 ANTIBES DRIVE,TORONTO,ONTARIO,M2R3N1,KIRA GINZBURG,FOREST HILL REAL ESTATE INC.,"$638,000",43.7805212,79.4468969
06/07/2024,2304 - 1420 DUPONT STREET,TORONTO,ONTARIO,M6H0C2,JASON LI,CENTURY 21 MYPRO REALTY,"$634,900",43.6667421,79.4482712
06/07/2024,2305 - 15 VIKING LANE,TORONTO,ONTARIO,M9B0A4,IAN WILSON,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$619,900",43.6393665,79.5353107
06/07/2024,2307 - 135 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K0G7,STELLA LIM,HOME STANDARDS BRICKSTONE REALTY,"$639,900",43.638566,79.416906
06/07/2024,2307 - 14 YORK STREET,TORONTO,ONTARIO,M5J2Z2,GRACE GAO,AIMHOME REALTY INC.,"$619,000",43.6419657,79.3815389
06/07/2024,2307 - 155 MARLEE AVENUE,TORONTO,ONTARIO,M6B4B5,EZIO CIMICATA,SUTTON GROUP-TOWER REALTY LTD.,"$604,800",43.7046328,79.4416104
06/07/2024,2343 - 35 VIKING LANE,TORONTO,ONTARIO,M9B0A2,ALEXANDRA BULLOCH,RE/MAX PLUS CITY TEAM INC.,"$609,900",43.6382435,79.5362306
06/07/2024,24 - 37 FOUR WINDS DRIVE,TORONTO,ONTARIO,M3J1K7,KATHY ZHU,BAY STREET GROUP INC.,"$640,000",43.7638433,79.4981137
06/07/2024,2401 - 65 MUTUAL STREET,TORONTO,ONTARIO,M5B2A9,ALLY YAO,HOME & CAPITAL REALTY INC.,"$629,900",43.6557919,79.3750179
06/07/2024,2402 - 281 MUTUAL STREET,TORONTO,ONTARIO,M4Y3C4,JOHNNY LAM,CENTURY 21 LEADING EDGE REALTY INC.,"$648,800",43.6631533,79.3778564
06/07/2024,2405 - 170 BAYVIEW AVENUE,TORONTO,ONTARIO,M5A0M4,LUISA LEVY ALVARES CABRAL,RE/MAX PREMIER INC.,"$619,000",43.655503,79.3543944
06/07/2024,2415 - 103 THE QUEENSWAY AVENUE,TORONTO,ONTARIO,M6S5B5,AMANDA BRIGGS,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$615,000",43.6362926,79.4704628
06/07/2024,2446 - 25 VIKING LANE,TORONTO,ONTARIO,M9B0A1,ANTONIO VALENTINE,RIGHT AT HOME REALTY,"$629,000",43.6382761,79.5359058
06/07/2024,2501 - 10 TANGREEN COURT,TORONTO,ONTARIO,M2M4B9,AMIT DHAWAN,CENTURY 21 ATRIA REALTY INC.,"$624,900",43.7958928,79.4271329
06/07/2024,2501 - 100 ANTIBES DRIVE,TORONTO,ONTARIO,M2R3N1,MYRNA VILLANUEVA,RE/MAX METROPOLIS REALTY,"$628,999",43.7805212,79.4468969
06/07/2024,2504 - 33 SHORE BREEZE DRIVE,TORONTO,ONTARIO,M8V1A1,MAROOF MOHAMMED,ROYAL LEPAGE CONNECT REALTY,"$649,900",43.6240074,79.4792379
06/07/2024,2505 - 18 MAITLAND TERRACE,TORONTO,ONTARIO,M4Y0H2,VICKY CHEN,TOP ASSETS REALTY INC.,"$629,000",43.6636845,79.3834726
06/07/2024,2505 - 2015 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2J1W6,BELLA LI HUI MAO,HOMELIFE LANDMARK REALTY INC.,"$639,000",43.7754314,79.3374322
06/07/2024,2505 - 80 JOHN STREET,TORONTO,ONTARIO,M5V3X4,PETER T. L. LEE,LANDSTARS 360 REALTY INC.,"$638,000",43.6468153,79.3900495
06/07/2024,2507 - 44 ST JOSEPH STREET,TORONTO,ONTARIO,M4Y2W4,HAO CHEN,STARLINK GROUP INC.,"$650,000",43.6659641,79.3874079
06/07/2024,2508 - 10 PARK LAWN ROAD,TORONTO,ONTARIO,M8V0H9,GRACE SOARES,RE/MAX WEST REALTY INC.,"$630,000",43.6232586,79.4838561
06/07/2024,2511 - 85 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0H1,MATTHEW YAN,ROYAL LEPAGE GOLDEN RIDGE REALTY,"$629,000",43.7667364,79.3727859
06/07/2024,2603 - 18 HARBOUR STREET,TORONTO,ONTARIO,M5J2Z6,KAMAL RAINA,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$628,000",43.6427966,79.3769891
06/07/2024,2609 - 1 THE ESPLANADE STREET,TORONTO,ONTARIO,M5E0A8,JENNY ZHOU,ROYAL LEPAGE REAL ESTATE SERVICES SUCCESS TEAM,"$646,000",43.6459853,79.3762001
06/07/2024,2609 - 426 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5G1S9,HYUN JAI KIM,ROYAL LEPAGE NEW CONCEPT,"$608,000",43.653957,79.3886581
06/07/2024,2609 - 75 CANTERBURY PLACE,TORONTO,ONTARIO,M2N2N1,ERIC XUE,PROMPTON REAL ESTATE SERVICES CORP.,"$613,800",43.774199,79.4152874
06/07/2024,2621 - 25 THE ESPLANADE,TORONTO,ONTARIO,M5E1W5,ARASH TAHERI,ZOLO REALTY,"$629,000",43.6462317,79.3752393
06/07/2024,2625 - 500 DORIS AVENUE,TORONTO,ONTARIO,M2N0C1,MAJID MOKHTARI HOMAMI,CENTURY 21 KENNECT REALTY,"$639,000",43.7764936,79.4139238
06/07/2024,269 - 60 ANN O'REILLY ROAD,TORONTO,ONTARIO,M2J0C8,ARDI HONARMAND,CENTURY 21 KENNECT REALTY,"$610,888",43.7742478,79.3293457
06/07/2024,2703 - 10 PARK LAWN ROAD,TORONTO,ONTARIO,M8Y0H9,ALEX MAHALLATI,ZUMIN REAL ESTATE CENTRE,"$619,888",43.6231442,79.4838469
06/07/2024,2704 - 10 TANGREEN COURT,TORONTO,ONTARIO,M2M4B9,MARIBETH AGUIRRE,RE/MAX PREMIER INC.,"$620,888",43.7958928,79.4271329
06/07/2024,2704 - 150 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R5,DONALD J. NADEAU,HOMELIFE/REALTY ONE LTD.,"$629,000",43.6387616,79.4162413
06/07/2024,2707 - 1 THE ESPLANADE,TORONTO,ONTARIO,M5E0A8,JACKY CHAN,LANDPOWER REAL ESTATE LTD.,"$639,000",43.6458823,79.375992
06/07/2024,2711 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S0B8,JAE CHUNG,ROYAL LEPAGE SIGNATURE REALTY,"$639,800",43.7060642,79.3977203
06/07/2024,2712 - 251 JARVIS STREET,TORONTO,ONTARIO,M5B0C3,LEO SHIU,SUPERSTARS REALTY LTD.,"$629,000",43.6573767,79.3744501
06/07/2024,2714 - 386 YONGE STREET,TORONTO,ONTARIO,M5B0A5,JOOYOUNG LEE,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$619,000",43.6596706,79.3825726
06/07/2024,2772 KEELE STREET UNIT# 402,TORONTO,ONTARIO,M3M0A3,BRIAN GALLACHER,RIGHT AT HOME REALTY BROKERAGE,"$649,900",43.70161814,79.47703648
06/07/2024,2802 - 33 SHORE BREEZE DRIVE W,TORONTO,ONTARIO,M8V0G1,ELDON HON ON CHAN,HOMELIFE/BAYVIEW REALTY INC.,"$648,000",43.6240074,79.4792379
06/07/2024,2804 - 14 YORK STREET S,TORONTO,ONTARIO,M5J0B1,DIANA JULIS SANJUR BUSTAMANTE,RE/MAX MILLENNIUM REAL ESTATE,"$629,000",43.6421544,79.381624
06/07/2024,2804 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,PATRICK SIU FUNG WU,RE/MAX REALTRON REALTY INC.,"$648,000",43.7087677,79.3975119
06/07/2024,2806 - 36 PARK LAWN ROAD N,TORONTO,ONTARIO,M8V0E5,VANESSA GULLO,KELLER WILLIAMS LEGACIES REALTY,"$630,000",43.623765,79.4836956
06/07/2024,2807 - 8 PARK ROAD,TORONTO,ONTARIO,M4W3S5,MICHELLE SOU-YU MA,MILBORNE REAL ESTATE INC.,"$630,000",43.6712434,79.3847264
06/07/2024,2808 - 2A CHURCH STREET,TORONTO,ONTARIO,M5E0E1,FEI WANG,AVION REALTY INC.,"$629,000",43.6468734,79.3733061
06/07/2024,2809 - 88 PARK LAWN ROAD,TORONTO,ONTARIO,M8Y0B5,MIRA MOUSSA,CLOUD REALTY,"$645,000",43.6243209,79.4853111
06/07/2024,2901 - 1928 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M6S0B1,SEAN ATRIE,ROYAL LEPAGE SIGNATURE REALTY,"$639,000",43.6357637,79.4679304
06/07/2024,2903 - 29 SINGER COURT,TORONTO,ONTARIO,M2K0B3,POULIA MADANI KOUCHAK,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$610,000",43.7692161,79.3688897
06/07/2024,2903 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,BARBARA LEUNG,HOMELIFE LANDMARK REALTY INC.,"$628,000",43.7087677,79.3975119
06/07/2024,2904 - 832 BAY STREET,TORONTO,ONTARIO,M5S1Z6,CALINA HAN,NU STREAM REALTY (TORONTO) INC.,"$618,000",43.6620035,79.3865128
06/07/2024,2907 - 117 BROADWAY AVENUE,TORONTO,ONTARIO,M4P1V3,NANCY LIAO,NU STREAM REALTY (TORONTO) INC.,"$628,000",43.710357,79.3925946
06/07/2024,2911 - 386 YONGE STREET,TORONTO,ONTARIO,M5B0A5,HWI KIM,LIVING REALTY INC.,"$638,000",43.6596706,79.3825726
06/07/2024,2912 - 185 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0C6,MATT SHAPIRO,BSPOKE REALTY INC.,"$650,000",43.7090751,79.3928229
06/07/2024,2912 - 89 MCGILL STREET,TORONTO,ONTARIO,M5B0B1,COLBY BAYNE,ROYAL LEPAGE SIGNATURE REALTY,"$629,000",43.6606238,79.3784308
06/07/2024,2920 - 28 WIDMER STREET,TORONTO,ONTARIO,M5V2E7,ALEX STAKIC,EXP REALTY,"$649,000",43.6472429,79.3917842
06/07/2024,2L - 6 ROSEBANK DRIVE,TORONTO,ONTARIO,M1B0A1,PETER ECONOMOU,RE/MAX ULTIMATE REALTY INC.,"$624,900",43.7918102,79.2374645
06/07/2024,3 - 14 MARQUETTE AVENUE,TORONTO,ONTARIO,M6A0E1,AVI MOYAL,RE/MAX REALTRON REALTY INC.,"$618,000",43.7339425,79.4347046
06/07/2024,3003 - 365 CHURCH STREET,TORONTO,ONTARIO,M5B1Z9,PATRICIA PING CUI,ROYAL LEPAGE REAL ESTATE SERVICES SUCCESS TEAM,"$638,000",43.6610459,79.3787591
06/07/2024,3004 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,PATRICK SIU FUNG WU,RE/MAX REALTRON REALTY INC.,"$638,000",43.7087677,79.3975119
06/07/2024,3006 - 10 TANGREEN COURT,TORONTO,ONTARIO,M2M4B9,AMIT DHAWAN,CENTURY 21 ATRIA REALTY INC.,"$649,900",43.7958928,79.4271329
06/07/2024,3007 - 50 CHARLES STREET E,TORONTO,ONTARIO,M4Y0C3,KEN QI,HIGHLAND REALTY,"$650,000",43.6693044,79.3838586
06/07/2024,301 - 105 THE QUEENSWAY AVENUE,TORONTO,ONTARIO,M6S5B5,MOIZ RASHID,CENTURY 21 PERCY FULTON LTD.,"$619,999",43.6362553,79.4708719
06/07/2024,301 - 120 LOMBARD STREET,TORONTO,ONTARIO,M5C3H5,SAMANTHA C JOHNSON,ROYAL LEPAGE ESTATE REALTY,"$649,000",43.6525393,79.3730426
