DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE
25/06/2024,4503 - 311 BAY STREET,TORONTO,ONTARIO,M5H4G5,DHIREN PATEL,FOREST HILL REAL ESTATE INC.,"$1,795,000",43.6498478,79.3802017
03/07/2024,4504 - 50 CHARLES STREET E,TORONTO,ONTARIO,M4Y0C3,WINNIE LAM,RE/MAX CROSSROADS REALTY INC.,"$599,000",43.6693044,79.3838586
03/07/2024,451 - 313 RICHMOND STREET E,TORONTO,ONTARIO,M5A4S7,ROBERT CITRULLO,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$559,000",43.6532945,79.3684414
25/06/2024,451 ROGERS ROAD,TORONTO,ONTARIO,M6M1A6,PAUL HELPS,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$799,000",43.6822723,79.4650545
03/07/2024,4510 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H4E8,PETER AHN,CENTRAL HOME REALTY INC.,"$560,000",43.6505301,79.3821482
29/06/2024,4511 - 55 COOPER STREET,TORONTO,ONTARIO,M5E0G1,RONALD YUNG,POWER 7 REALTY,"$1,480,000",43.6448919,79.3717808
03/07/2024,4512 - 138 DOWNES STREET,TORONTO,ONTARIO,M5E0E4,NAN JIANG,SMART SOLD REALTY,"$599,000",43.6445327,79.371261
27/06/2024,4512 - 181 DUNDAS STREET E,TORONTO,ONTARIO,M5A0N5,DEMETRES GIANNITSOS,EXP REALTY,"$619,900",43.6570682,79.3740411
25/06/2024,452 - 24 SOUTHPORT STREET,TORONTO,ONTARIO,M6S4Z1,ERIKA ALVARENGA DA SILVA,EXP REALTY,"$735,000",43.6376533,79.4729915
02/07/2024,452 - 313 RICHMOND STREET E,TORONTO,ONTARIO,M5A4S7,YUVAL IZCHAKI,PROPERTY.CA INC.,"$399,000",43.6533738,79.3684437
03/07/2024,458 - 31 TIPPETT ROAD,TORONTO,ONTARIO,M3H0C8,TIFFANY LAI,SUPERSTARS REALTY LTD.,"$599,000",43.7335125,79.4460849
03/07/2024,46 - 140 BROADVIEW AVENUE,TORONTO,ONTARIO,M4M2G2,LEO AGOSTO,KELLER WILLIAMS ADVANTAGE REALTY,"$578,800",43.6599266,79.3504527
03/07/2024,46 BORDEN STREET,TORONTO,ONTARIO,M5S2M9,JESS MARTENFELD,RE/MAX HALLMARK REALTY LTD.,"$2,598,000",43.6581834,79.4060107
25/06/2024,46 ELMER AVENUE,TORONTO,ONTARIO,M4L3R7,DEB BENNETT,KELLER WILLIAMS ADVANTAGE REALTY,"$1,999,000",43.6710683,79.304539
27/06/2024,46 QUEEN ANNE ROAD,TORONTO,ONTARIO,M9X1S9,ALDO IVOL,RE/MAX WEST REALTY INC.,"$2,599,900",43.6566482,79.5074488
6/26/2024,46 SANCREST DRIVE,TORONTO,ONTARIO,M1P4A5,ZIA CHOUDHARY,HOME CHOICE REALTY INC.,"$999,000",43.7644383,79.2584963
04/07/2024,46 SANDRINGHAM DRIVE,TORONTO,ONTARIO,M5M3G3,BARRY COHEN,RE/MAX REALTRON BARRY COHEN HOMES INC.,"$5,480,000",43.7447461,79.4156538
29/06/2024,46 TURKS ROAD,TORONTO,ONTARIO,M3L1S7,KAREN JAFFEY,KELLER WILLIAMS REFERRED URBAN REALTY,"$799,000",43.7366904,79.5112666
03/07/2024,460 ADELAIDE STREET E UNIT# 1101,TORONTO,ONTARIO,M5A0E7,PAUL LISANTI,"KELLER WILLIAMS SIGNATURE REALTY, BROKERAGE","$590,000",43.65257716,79.3672791
03/07/2024,4602 - 20 SHORE BREEZE DRIVE,TORONTO,ONTARIO,M8V1A1,JOHN YANG,UNION CAPITAL REALTY,"$538,888",43.6235018,79.4789647
25/06/2024,4602&03 - 183 WELLINGTON STREET W,TORONTO,ONTARIO,M5V0A1,ANDY TAYLOR,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$23,500,000",43.6454133,79.3872946
6/24/2024,4603 - 300 FRONT STREET W,TORONTO,ONTARIO,M5V0E9,GUS DAGHER,HOMELIFE LANDMARK REALTY INC.,"$2,199,000",43.6441277,79.3894058
25/06/2024,460-474 BROWNS LINE,TORONTO,ONTARIO,M8W3T9,CHRIS GAWRYS,GOWEST REALTY LTD.,"$6,999,000",43.602645,79.5461276
25/06/2024,460-474 BROWNS LINE N,TORONTO,ONTARIO,M8W3T9,CHRIS GAWRYS,GOWEST REALTY LTD.,"$6,999,000",43.60264,79.5461406
03/07/2024,4606 - 1 KING WEST STREET W,TORONTO,ONTARIO,M5H1A1,KYLE JOHN MCROBERTS,FALCONVIEW REALTY INC.,"$599,999",43.6488738,79.3780599
02/07/2024,4608 - 100 HARBOUR STREET,TORONTO,ONTARIO,M5J2T5,MUHAMMAD KHURRAM,CENTURY 21 GREEN REALTY INC.,"$499,000",43.6417725,79.379146
04/07/2024,461 DONLANDS AVENUE,TORONTO,ONTARIO,M4J3S4,ZORAN PETER SPANOVIC,SUTTON GROUP ELITE REALTY INC.,"$1,249,900",43.6960435,79.3445317
25/06/2024,464-468 WINONA DRIVE,TORONTO,ONTARIO,M6C3T7,JAMES LAROSE,FOREST HILL REAL ESTATE INC.,"$19,900,000",43.6893112,79.4358796
03/07/2024,466 - 1030 KING STREET W,TORONTO,ONTARIO,M6K0B4,WINNIE LAM,RE/MAX CROSSROADS REALTY INC.,"$579,000",43.6418726,79.4159779
03/07/2024,468 - 60 ANN O'REILLY ROAD,TORONTO,ONTARIO,M2J0C9,PAUL CHOW,HOMELIFE NEW WORLD REALTY INC.,"$568,000",43.7742478,79.3293457
29/06/2024,47 LAWS STREET,TORONTO,ONTARIO,M6P2Y8,STUART MALCOLM SANKEY,RE/MAX HALLMARK REALTY LTD.,"$2,125,000",43.6639052,79.4741674
03/07/2024,4702 - 21 ICEBOAT TERRACE,TORONTO,ONTARIO,M5V4A9,TOM LAM,FERROW REAL ESTATE INC.,"$554,900",43.6404981,79.3974313
04/07/2024,4702 - 55 COOPER STREET,TORONTO,ONTARIO,M5E0G1,ANDY WOLF,RE/MAX ESCARPMENT REALTY INC.,"$2,800/MONTHLY",43.6443658,79.3712904
25/06/2024,4703 - 1 YORKVILLE AVENUE,TORONTO,ONTARIO,M4W1L1,MAX TAYLOR,RE/MAX ULTIMATE REALTY INC.,"$1,469,000",43.6716254,79.3877935
27/06/2024,4706 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,ZOIE CONFORTI,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$729,000",43.6421544,79.381624
03/07/2024,4706 - 8 EGLINTON AVENUE E,TORONTO,ONTARIO,M4P0C1,AARON CHUNG,ROYAL LEPAGE TERREQUITY REALTY,"$599,000",43.7071996,79.3978128
04/07/2024,4707 - 7 GRENVILLE STREET,TORONTO,ONTARIO,M4Y0E9,STEVE JEON,ROYAL LEPAGE NEW CONCEPT,"$2,800/MONTHLY",43.6619393,79.3838729
02/07/2024,4708 - 395 BLOOR STREET E,TORONTO,ONTARIO,M4W1H7,LOUIE LUK,CENTURY 21 LEADING EDGE REALTY INC.,"$465,000",43.6719746,79.3774195
6/24/2024,4710 - 1 BLOOR STREET E,TORONTO,ONTARIO,M4W1A9,MICHAEL HO,CONDOWONG REAL ESTATE INC.,"$959,000",43.6701587,79.3862462
04/07/2024,4710 - 1 BLOOR STREET E,TORONTO,ONTARIO,M4W0A8,VIVIAN TRAN,CONDOWONG REAL ESTATE INC.,"$2,900/MONTHLY",43.6701587,79.3862462
25/06/2024,4710 - 12 YORK STREET,TORONTO,ONTARIO,M5J0A9,CHERRY YANG,REAL ONE REALTY INC.,"$799,000",43.6417442,79.3819559
27/06/2024,4711 - 11 WELLESLEY STREET W,TORONTO,ONTARIO,M4Y0G4,MATT GENTLES,CENTURY 21 LEADING EDGE REALTY INC.,"$739,900",43.6645806,79.3853091
04/07/2024,4714 - 30 SHORE BREEZE DRIVE,TORONTO,ONTARIO,M8V0J1,MANAV KALE,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$658,000",43.6237762,79.479633
03/07/2024,475 THE WEST MALL UNIT# 509,TORONTO,ONTARIO,M9C4Z3,CATHY SCIARRA,ROYAL LEPAGE SIGNATURE REALTY,"$529,900",43.6477516,79.56750432
25/06/2024,47A BABY POINT CRESCENT,TORONTO,ONTARIO,M6S2B7,ARIEL BLAIS,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$4,500,000",43.6543252,79.4969715
03/07/2024,48 BARKSDALE AVENUE,TORONTO,ONTARIO,M3H4S5,DAVID SOBERANO,RE/MAX REALTRON DAVID SOBERANO GROUP,"$1,099,900",43.7630734,79.4615558
04/07/2024,48 BRUMWELL STREET,TORONTO,ONTARIO,M1C2K8,TOM DELUCA,LIVING REALTY INC.,"$1,399,000",43.7911598,79.1490827
27/06/2024,48 CONNAUGHT AVENUE,TORONTO,ONTARIO,M2M1G8,RYAN ABBASSI,RE/MAX HALLMARK REALTY LTD.,"$1,398,000",43.7887874,79.4191721
6/24/2024,48 DENVER CRESCENT,TORONTO,ONTARIO,M2J1G8,PEDRAM HOSSEINZADEH,RE/MAX REALTRON REALTY INC.,"$3,880,000",43.7722997,79.3532808
6/24/2024,48 FRANK RIVERS DRIVE,TORONTO,ONTARIO,M1W3S1,RONNIE KAI TAO SO,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$1,088,000",43.8185893,79.3271713
27/06/2024,48 POWER STREET UNIT# 1611,TORONTO,ONTARIO,M5A0V2,IBRAHIM HUSSEIN ABOUZEID,EXP REALTY,"$699,999",43.65430436,79.36324832
29/06/2024,4801 - 35 MARINER TERRACE,TORONTO,ONTARIO,M5V3V9,CJ WARYA,RE/MAX GOLD REALTY INC.,"$749,999",43.6396694,79.3920888
25/06/2024,4801 - 763 BAY STREET,TORONTO,ONTARIO,M5G2R3,DIANA LI,HOMELIFE LANDMARK REALTY INC.,"$1,095,000",43.6601305,79.3852
25/06/2024,4802 - 99 JOHN STREET,TORONTO,ONTARIO,M5V0S6,JOHN RICHARD FORTNEY,HARVEY KALLES REAL ESTATE LTD.,"$6,000,000",43.6475245,79.3899312
25/06/2024,4804 - 311 BAY STREET,TORONTO,ONTARIO,M5H4G5,JESSICA HARVEY,PSR,"$1,880,000",43.6498819,79.3804115
6/24/2024,4809 - 8 EGLINTON AVENUE E,TORONTO,ONTARIO,M4P0C1,KYLE HAIG PARK,ROYAL LEPAGE NEW CONCEPT,"$2,500/MONTHLY",43.7072161,79.3979456
6/24/2024,487 EVANS AVENUE,TORONTO,ONTARIO,M8W2V2,SHARON CADDY,RE/MAX REALTY SPECIALISTS INC.,"$999,000",43.6129251,79.5378527
6/24/2024,487 GLENGARRY AVENUE,TORONTO,ONTARIO,M5M1E9,JUSTIN COHEN,RE/MAX REALTRON BARRY COHEN HOMES INC.,"$2,995,000",43.7206942,79.4256854
27/06/2024,49 - 719 LAWRENCE AVENUE W,TORONTO,ONTARIO,M6A0C6,PRAVINA SHANMUGANATHAN,RE/MAX ACE REALTY INC.,"$549,999",43.7149333,79.4486084
27/06/2024,49 ALLENBY AVENUE,TORONTO,ONTARIO,M9W1S5,LISA LI,IPRO REALTY LTD.,"$799,000",43.7120826,79.5495008
25/06/2024,49 GRAYSTONE GARDENS,TORONTO,ONTARIO,M8Z3C2,DAVID BIRD,ROYAL LEPAGE NRC REALTY,"$1,495,000",43.64006635,79.52415034
27/06/2024,49 LEILA JACKSON TERRACE,TORONTO,ONTARIO,M3L0B2,VINCENT JIANG,HOMELIFE LANDMARK REALTY INC.,"$898,000",43.7298448,79.5217598
27/06/2024,49 MALLOW ROAD W,TORONTO,ONTARIO,M3B1G2,JILL KALKAN,COLDWELL BANKER THE REAL ESTATE CENTRE,"$1,799,000",43.7403199,79.338792
27/06/2024,49 MELGUND ROAD,TORONTO,ONTARIO,M5R2A1,JOSIE STERN,SUTTON GROUP-ASSOCIATES REALTY INC.,"$2,079,000",43.6818161,79.4174029
6/24/2024,490 KINGSTON ROAD,TORONTO,ONTARIO,M4L1V3,GEORGE KLUMP,ROYAL LEPAGE/J & D DIVISION,"$1,069,000",43.6776527,79.3029208
25/06/2024,4901 - 12 YORK STREET,TORONTO,ONTARIO,M5J0A9,ELIZABETH GOULART,SUTTON GROUP QUANTUM REALTY INC.,"$694,900",43.6417442,79.3819559
03/07/2024,4902 - 181 DUNDAS STREET E,TORONTO,ONTARIO,M5A0N5,SHIRLEY LIANG,"T-ONE GROUP REALTY INC.,","$599,900",43.6570682,79.3740411
6/26/2024,4906 - 38 WIDMER STREET,TORONTO,ONTARIO,M5V0P7,SKYLER LI,ROYAL ELITE SKYLINE REALTY INC.,"$1,281,800",43.6481963,79.3919758
04/07/2024,4906 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H0B1,ELVIS GE,PRESTIGIUM REAL ESTATE LTD.,"$3,800/MONTHLY",43.6505301,79.3821482
6/26/2024,4907 - 38 WIDMER STREET,TORONTO,ONTARIO,M5V0P7,SKYLER LI,ROYAL ELITE SKYLINE REALTY INC.,"$699,000",43.6480388,79.3918971
03/07/2024,4909 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H0B1,WILSON HON,EXP REALTY,"$659,900",43.6505301,79.3821482
25/06/2024,4910 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,AMBER LI,HOMELIFE NEW WORLD REALTY INC.,"$639,900",43.6421544,79.381624
6/24/2024,4911 - 12 YORK STREET,TORONTO,ONTARIO,M5J0A9,SANDY CHEK SAN FONG,SUPERSTARS REALTY LTD.,"$716,000",43.6417442,79.3819559
25/06/2024,493 CARLAW AVENUE,TORONTO,ONTARIO,M4K3H9,EFFIE PANAGIOTOPOULOS,RE/MAX ULTIMATE REALTY INC.,"$1,479,900",43.6696789,79.3433493
03/07/2024,493 CARLAW AVENUE,TORONTO,ONTARIO,M4K3H9,EFFIE PANAGIOTOPOULOS,RE/MAX ULTIMATE REALTY INC.,"$1,389,900",43.6696955,79.3433709
29/06/2024,494 MAIN STREET,TORONTO,ONTARIO,M4C4Y2,DAVID A. METHERALL,RE/MAX ALL-STARS REALTY INC.,"$649,000",43.6939404,79.304737
04/07/2024,494 SYMINGTON AVENUE,TORONTO,ONTARIO,M6N2W5,CHRISTOPHER SHAWN KELLY,BOSLEY REAL ESTATE LTD.,"$999,000",43.6702316,79.453312
25/06/2024,495 COMMISSIONERS STREET,TORONTO,ONTARIO,M4M1A5,COLIN MORGAN ALVES,COLLIERS MACAULAY NICOLLS INC.,"$300,000/ACRES",43.6514087,79.3377555
27/06/2024,496 FAIRLAWN AVENUE,TORONTO,ONTARIO,M5M1V2,ARMIN YOUSEFI,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$4,690,000",43.7266269,79.4246945
04/07/2024,4A SHANK STREET,TORONTO,ONTARIO,M6J3T8,PAUL JOEL GREENBERG,THE AGENCY,"$799,999",43.6426455,79.4134157
04/07/2024,5 - 13 KERR ROAD,TORONTO,ONTARIO,M4L1K2,STAM LOIZIDES,REAL ESTATE HOMEWARD,"$895,000",43.6659404,79.3249477
27/06/2024,5 - 6400 LAWRENCE AVENUE E,TORONTO,ONTARIO,M1C5C7,ERICA REDDY,ROYAL LEPAGE SIGNATURE REALTY,"$675,000",43.7819472,79.1316335
6/24/2024,5 1/2 LUTTRELL AVENUE,TORONTO,ONTARIO,M4C5E2,TEUTA GUCI,IPRO REALTY LTD.,"$599,000",43.6888908,79.2931581
29/06/2024,5 FOXMEADOW ROAD,TORONTO,ONTARIO,M9R1E3,MOTRIA DZULYNSKY,RE/MAX PROFESSIONALS INC.,"$1,549,000",43.686431,79.5446133
25/06/2024,5 MABELLE AVENUE UNIT# 3633,TORONTO,ONTARIO,M9A0C8,MICHAEL PHINNEY,ROYAL LEPAGE REAL ESTATE SERVICES PHINNEY REAL EST,"$935,000",43.64661134,79.52596271
27/06/2024,5 NORDEN CRESCENT,TORONTO,ONTARIO,M3B1B5,HAMID GHARAJEH,WESTWOOD REALTY PLUS INC.,"$3,678,000",43.7375237,79.3495543
27/06/2024,5 PORTERFIELD ROAD,TORONTO,ONTARIO,M9W3J2,CAROL ELIZABETH FODERICK,KELLER WILLIAMS ADVANTAGE REALTY,"$1,100,000",43.7218971,79.5782284
04/07/2024,5 ROSCOE ROAD,TORONTO,ONTARIO,M1B2J9,ELIO CIAMPINI,CENTURY 21 PERCY FULTON LTD.,"$699,900",43.8077483,79.1663483
25/06/2024,5 STONEDENE BOULEVARD,TORONTO,ONTARIO,M2R3C6,ADAM MAJOR,EASY LIST REALTY,"$1,649,000",43.7842225,79.4499537
27/06/2024,50 BATAVIA AVENUE,TORONTO,ONTARIO,M6N4A2,GRACE SOARES,RE/MAX WEST REALTY INC.,"$999,000",43.669707,79.4894258
25/06/2024,50 CHARLES STREET E,TORONTO,ONTARIO,M4Y0C3,TERRY JENKINSON,INTERNATIONAL REALTY FIRM INC.,"$1,425,000",43.669638,79.383928
27/06/2024,50 COLE STREET,TORONTO,ONTARIO,M5A0A3,LAMIS DANTAS,THE AGENCY,"$1,189,000",43.6606571,79.3644084
02/07/2024,50 CONLINS ROAD,TORONTO,ONTARIO,M1C1C3,BERNADETTE ANTHONIPILLAI,RE/MAX HALLMARK FIRST GROUP REALTY LTD.,$1,43.7862431,79.1828737
6/29/2024,50 DORSET ROAD,TORONTO,ONTARIO,M1M2S7,SHAWN SYED,RE/MAX HALLMARK REALTY LTD.,"$2,299,000",43.7203799,79.2315621
03/07/2024,50 GEORGE BUTCHART DRIVE UNIT# 309,TORONTO,ONTARIO,M3K0C9,RAKESH SHARMA,SUTTON GROUP REALTY EXPERTS INC,"$549,900",43.73657953,79.48386395
25/06/2024,50 GREENFIELD DRIVE,TORONTO,ONTARIO,M9B1H3,BROOKE HICKS,"ROYAL LEPAGE BURLOAK REAL ESTATE SERVICES, BROKERA","$2,499,000",43.63790035,79.54915009
27/06/2024,50 ORDNANCE STREET STREET UNIT# 911,TORONTO,ONTARIO,M6K0C9,MEGAN STEWART,TRILLIUMWEST REAL ESTATE BROKERAGE LTD,"$1,039,000",43.63961269,79.40994341
27/06/2024,50 WILLIAM STREET,TORONTO,ONTARIO,M9N2G7,CARLO BATTAGLINI,SUTTON GROUP-SECURITY REAL ESTATE INC.,"$700,000",43.7040166,79.5133204
25/06/2024,500 HOUNSLOW AVENUE,TORONTO,ONTARIO,M2R1J2,SARVY BARGHGIR,PRESTIGE WORLD REALTY INC.,"$3,298,000",43.7700514,79.4403932
04/07/2024,500 SALEM AVENUE N,TORONTO,ONTARIO,M6H3E1,RICHARD SHERMAN,SLAVENS & ASSOCIATES REAL ESTATE INC.,"$1,299,000",43.6728985,79.4369195
25/06/2024,5000 DUNDAS STREET W,TORONTO,ONTARIO,M9A1B8,ADAMO COLELLA,RE/MAX WEST REALTY INC.,"$3,449,000",43.646638,79.5310025
25/06/2024,5001 - 311 BAY STREET,TORONTO,ONTARIO,M5H4G5,DHIREN PATEL,FOREST HILL REAL ESTATE INC.,"$3,425,000",43.6498719,79.3801828
04/07/2024,5004 - 180 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5H0A2,LINGHAO CHEN,AIMHOME REALTY INC.,"$2,950,000",43.6488268,79.386259
6/26/2024,5005 - 180 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5H0A2,JOHN TOMASONE,THE AGENCY,"$1,428,000",43.6488268,79.386259
03/07/2024,5005 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H0B1,JAMIE VIEIRA,CENTURY 21 MILLER REAL ESTATE LTD.,"$534,000",43.6505301,79.3821482
04/07/2024,501 - 1093 KINGSTON ROAD W,TORONTO,ONTARIO,M1N4E2,MARIAN MACKINNON,REAL ESTATE HOMEWARD,"$1,129,000",43.6808839,79.2821545
04/07/2024,501 - 1285 DUPONT STREET,TORONTO,ONTARIO,M6H0E5,THOMAS MCBURNEY,EXP REALTY,"$3,100/MONTHLY",43.6674234,79.4427868
03/07/2024,501 - 1420 DUPONT STREET,TORONTO,ONTARIO,M6H0C2,HILLARY LANE,SAGE REAL ESTATE LIMITED,"$539,900",43.6667421,79.4482712
6/26/2024,501 - 15 MERCHANTS' WHARF,TORONTO,ONTARIO,M5A0N8,REGINA TARKMEEL,RE/MAX REGAL HOMES,"$679,800",43.6452569,79.3642909
04/07/2024,501 - 23 REAN DRIVE,TORONTO,ONTARIO,M2K0A7,SHIRLEY WONG,CENTURY 21 HERITAGE GROUP LTD.,"$630,000",43.7672054,79.3816901
6/26/2024,501 - 250 QUEENS QUAY,TORONTO,ONTARIO,M5J2N2,JAIME RANDLE,BOSLEY REAL ESTATE LTD.,"$720,000",43.6393322,79.3857111
29/06/2024,501 - 295 ADELAIDE STREET,TORONTO,ONTARIO,M5V1P7,SRI THANGAVADIVEL,HOMELIFE GALAXY REAL ESTATE LTD.,"$675,000",43.6476752,79.390532
04/07/2024,501 - 3 CONCORDE PLACE,TORONTO,ONTARIO,M3C3K7,PHILIP LEWICKI,BOSLEY REAL ESTATE LTD.,"$690,000",43.7290741,79.3278487
04/07/2024,501 - 30 BASEBALL PLACE,TORONTO,ONTARIO,M4M0E8,OKSANA JANCEVIC,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$1,049,900",43.6579948,79.3515955
6/24/2024,501 - 36 CHARLOTTE STREET,TORONTO,ONTARIO,M5V3P7,SOPHIE ALEGRA GITERMAN,EASY LIST REALTY LTD.,"$659,900",43.6466538,79.3941242
25/06/2024,501 - 85 QUEENS WHARF ROAD,TORONTO,ONTARIO,M5V0J9,CONRAD LEUNG,LANDSTARS 360 REALTY INC.,"$635,000",43.6388469,79.3986567
29/06/2024,501 PALMERSTON BOULEVARD,TORONTO,ONTARIO,M6G2P2,STEVE ZAHND,REAL BROKER ONTARIO LTD.,"$3,299,000",43.6627679,79.4126178
02/07/2024,5010 - 11 WELLESLEY STREET W,TORONTO,ONTARIO,M4Y1E8,TOM YIN,SUNSHINE REALTY BROKERAGE INC.,"$499,000",43.6645977,79.3852242
03/07/2024,501E - 576 FRONT STREET W,TORONTO,ONTARIO,M5V1C1,KATHRYN LONG,RE/MAX CONDOS PLUS CORPORATION,"$459,000",43.6412006,79.4005331
25/06/2024,502 - 200 RUSSELL HILL ROAD,TORONTO,ONTARIO,M4V2T2,RICHARD ISAAC HIMELFARB,FOREST HILL REAL ESTATE INC.,"$16,995,000",43.6820977,79.4066016
03/07/2024,502 - 25 MAITLAND STREET,TORONTO,ONTARIO,M4Y2W1,FRANK LEO,RE/MAX WEST REALTY INC.,"$550,000",43.6638091,79.383028
27/06/2024,502 WILSON HEIGHTS BOULEVARD,TORONTO,ONTARIO,M3H2V6,MAGDALENA ARCOS,RE/MAX PREMIER INC.,"$1,649,000",43.7495179,79.4555704
25/06/2024,503 - 15 BEVERLY STREET,TORONTO,ONTARIO,M5T1X8,ALEX W. PRINGLE,ROYAL LEPAGE WEST REALTY GROUP LTD.,"$645,000",43.6504285,79.3922418
03/07/2024,503 - 2835 ISLINGTON AVENUE W,TORONTO,ONTARIO,M6L2K2,RISHI SINGH,RE/MAX COMMUNITY REALTY INC.,"$549,000",43.7504039,79.5674119
6/24/2024,503 - 3237 BAYVIEW AVENUE,TORONTO,ONTARIO,M2K0G1,ANDREA HUNG,KELLER WILLIAMS REFERRED URBAN REALTY,"$558,000",43.7899719,79.3926166
02/07/2024,503 - 3237 BAYVIEW AVENUE,TORONTO,ONTARIO,M2K0G1,ANDREA HUNG,KELLER WILLIAMS REFERRED URBAN REALTY,"$499,000",43.7899719,79.3926166
27/06/2024,503 - 36 PARK LAWN ROAD,TORONTO,ONTARIO,M8V0E5,CHARLENE ANN WILLIAMS,REAL ESTATE HOMEWARD,"$848,000",43.6236266,79.4844038
04/07/2024,503 - 500 DUPONT STREET,TORONTO,ONTARIO,M6G1Y7,ANNIE SONG,BAY STREET INTEGRITY REALTY INC.,"$1,215,000",43.6733119,79.415925
03/07/2024,503 - 525 WILSON AVENUE,TORONTO,ONTARIO,M3H0A7,NICO CALABRESE,RE/MAX EXPERTS,"$524,999",43.7345052,79.4464062
03/07/2024,503 - 555 WILSON HEIGHTS BOULEVARD,TORONTO,ONTARIO,M3H6B5,ELI RASTIKHAH,CENTURY 21 HERITAGE GROUP LTD.,"$588,800",43.751544,79.456249
03/07/2024,503 - 88 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2N0G9,VIVIANA YE,PROMPTON REAL ESTATE SERVICES CORP.,"$559,000",43.7640041,79.407116
27/06/2024,503 - 90 PARK LAWN ROAD,TORONTO,ONTARIO,M8Y0B6,MOHAMMAD TOUTOUNCHIAN,HOMELIFE/BAYVIEW REALTY INC.,"$599,999",43.6243974,79.4852196
02/07/2024,504 - 135 MAITLAND STREET,TORONTO,ONTARIO,M4Y1E5,JAI WADHWANI,RE/MAX REALTY SERVICES INC.,"$470,000",43.6649586,79.378188
02/07/2024,504 - 15 SEWELLS ROAD,TORONTO,ONTARIO,M1B3V7,ANTONINO GALLETTA,CENTURY 21 PARKLAND LTD.,"$488,000",43.8067506,79.2171378
6/26/2024,504 - 150 LOGAN AVENUE,TORONTO,ONTARIO,M4M0E4,ALAN LAW,CENTURY 21 ATRIA REALTY INC.,"$1,100,900",43.6580108,79.342099
6/26/2024,504 - 20 SHORE BREEZE DRIVE,TORONTO,ONTARIO,M8V0C7,SUNNY PATHEJA,TFN REALTY INC.,"$925,000",43.6235018,79.4789647
02/07/2024,504 - 2800 WARDEN AVENUE,TORONTO,ONTARIO,M1W3Z6,RHONDA CAMARA,KIC REALTY,"$389,000",43.7957187,79.3156914
29/06/2024,504 - 3 EVERSON DRIVE,TORONTO,ONTARIO,M2N7C2,RUTH HALPERIN,RE/MAX ULTIMATE REALTY INC.,"$769,000",43.7569073,79.4061906
29/06/2024,504 - 600 REXDALE BOULEVARD,TORONTO,ONTARIO,M9W6T4,RAJBIR SINGH,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$550,000",43.7212849,79.6100731
03/07/2024,504 - 70 TOWN CENTRE COURT,TORONTO,ONTARIO,M1P0B2,SHAINOOR DOSSANI,CENTURY 21 PERCY FULTON LTD.,"$574,900",43.7737121,79.2554562
29/06/2024,504 - 8 YORK STREET,TORONTO,ONTARIO,M5J2Y2,CHRIS WU,TRADEWORLD PRECON REALTY,"$569,000",43.640542,79.3809949
6/24/2024,504 BROADWAY AVENUE,TORONTO,ONTARIO,M4G2R8,CARRIE HO,FIRST CLASS REALTY INC.,"$3,898,000",43.7155184,79.3703683
27/06/2024,504 WILSON HEIGHTS BOULEVARD,TORONTO,ONTARIO,M3H2V6,MAGDALENA ARCOS,RE/MAX PREMIER INC.,"$1,649,000",43.7496575,79.4556203
03/07/2024,505 - 1005 KING STREET W,TORONTO,ONTARIO,M6K3M8,SABRINA SILAPHET,ROYAL LEPAGE CREDIT VALLEY REAL ESTATE,"$579,900",43.6414302,79.4143265
03/07/2024,505 - 20 DEAN PARK ROAD,TORONTO,ONTARIO,M1B3G9,ROGER SCRAGGS,RE/MAX HALLMARK FIRST GROUP REALTY LTD.,"$585,888",43.8019661,79.1692521
29/06/2024,505 - 251 MANITOBA STREET,TORONTO,ONTARIO,M8Y0C7,ANDREW PRESTA,RE/MAX EXPERTS,"$599,900",43.6238372,79.4893647
6/26/2024,505 - 330 RICHMOND STREET W,TORONTO,ONTARIO,M5V0M4,MARC ATKINS,MARQUIS REAL ESTATE CORPORATION,"$788,890",43.6489309,79.3927925
03/07/2024,505 - 3420 EGLINTON AVENUE E,TORONTO,ONTARIO,M1J2H9,NOOR TOUHED,ROYAL LEPAGE TERREQUITY REALTY,"$509,900",43.7454751,79.2122462
